period,ticker,type,region,avg_monthly_flow_M,total_flow_M,avg_ogr_pct,outflow_months,total_months,outflow_rate_pct,avg_monthly_ret,annual_ret,volatility,sharpe_proxy,neg_months,neg_month_pct,max_monthly_dd
Recovery,ESGD,ESG,Developed exUS,268.17402224166653,3218.088266899999,4.865653529385822,0,12,0.0,0.7298285229653663,9.118185497305209,2.9899592337560694,0.2440931350253012,4.0,33.33333333333333,-4.8640013975673195
Recovery,ESGE,ESG,Emerging,41.658989583333174,499.9078749999981,0.6724348421300131,5,12,41.66666666666667,-0.4061023129562256,-4.765841209423883,3.0401672353756672,-0.13357893876059893,5.0,41.66666666666667,-6.128027073956166
Recovery,ESGU,ESG,US,681.8752235791669,8182.502682950003,3.7751070063060173,3,12,25.0,1.9447372466019268,26.002084602208697,3.184215727808062,0.610742931020141,3.0,25.0,-5.076875244659728
Recovery,EUSB,ESG,Fixed Income,41.38504556666667,496.6205468,13.592545639023138,0,12,0.0,-0.21432324536386585,-2.541777750254981,0.7384005914307333,-0.2902533500800571,7.0,58.333333333333336,-1.4042829018409142
Recovery,HYXF,ESG,Fixed Income,5.624452366666668,67.49342840000003,5.492443405322855,0,12,0.0,-0.13758772659245483,-1.6386157905980636,0.6085715911757381,-0.22608305840671983,7.0,58.333333333333336,-1.2485067432887242
Recovery,LCTD,ESG,US,-2.213454393750027,-17.707635150000215,-0.3657430525297044,3,8,37.5,0.24313761786562138,2.956985858400607,3.3587735191597847,0.07238880992679839,3.0,37.5,-4.957880499669464
Recovery,LDEM,ESG,Emerging,-61.65517406666667,-739.8620888,-7.506046688439509,4,12,33.33333333333333,-0.14677504363809307,-1.747151534765834,3.2422602153675566,-0.04526935960982206,5.0,41.66666666666667,-6.272053672483335
Recovery,SUSA,ESG,US,139.29582619999994,1671.5499143999991,4.339874004627894,3,12,25.0,2.1916372243009925,29.71323335085252,3.4163582946043087,0.6415126972374053,3.0,25.0,-5.4508666953442475
Recovery,SUSB,ESG,Fixed Income,47.37969572916666,568.55634875,6.728438682645679,2,12,16.666666666666664,-0.16127043848138028,-1.9181718215744215,0.2937505178490038,-0.5490047801865593,9.0,75.0,-0.6136069813722722
Recovery,SUSC,ESG,Fixed Income,17.640644666666667,211.687736,2.3104569597732616,2,12,16.666666666666664,-0.2865444113127983,-3.384856137155612,1.1697074290885126,-0.24497101085874637,7.0,58.333333333333336,-1.8911737611605806
Recovery,SUSL,ESG,US,46.98678790416666,563.8414548499999,1.4289198388695237,2,12,16.666666666666664,2.2691448713282507,30.898748711615998,3.7039711452445645,0.6126248780964584,3.0,25.0,-5.241284664243818
Recovery,USXF,ESG,US,36.838616975,442.06340370000004,16.41225693020322,1,12,8.333333333333332,1.9901133156747592,26.67674388005996,3.2596467262201676,0.6105303681121487,3.0,25.0,-5.303364147683998
Recovery,ACWI,Conventional,Global,78.63703401666609,943.6444081999931,0.5557299398341504,4,12,33.33333333333333,1.3001826611664289,16.767704222182743,2.689520397001041,0.4834254696919949,3.0,25.0,-4.230855624130092
Recovery,AGG,Conventional,Fixed Income,825.67235875,9908.068305,0.9453961739878037,3,12,25.0,-0.28343732760189777,-3.34872346595797,0.8220565422888303,-0.3447905503102386,7.0,58.333333333333336,-1.6337088514866593
Recovery,IEFA,Conventional,Developed exUS,1153.1684984333306,13838.021981199967,1.202646155537585,2,12,16.666666666666664,0.6562041538165087,8.164957577376075,2.850778760821792,0.23018417382460968,4.0,33.33333333333333,-4.665814446590877
Recovery,IEMG,Conventional,Emerging,923.5999026500028,11083.198831800033,1.2337186760820729,0,12,0.0,-0.2607182398076474,-3.0841436450575133,2.9157800055861447,-0.08941629317306349,5.0,41.66666666666667,-6.180688118651812
Recovery,IVV,Conventional,US,2390.4822119624964,28685.78654354996,0.8781798191755686,3,12,25.0,2.0569759509918075,27.676905262481057,3.216793315444285,0.6394492120820978,3.0,25.0,-5.014134283696148
Rate Hike,CRBN,ESG,Global,-21.094410270833315,-253.13292324999975,-2.0211741600085693,5,12,41.66666666666667,-1.692642893000453,-18.52352182376005,6.397840640306953,-0.2645647161538622,7.0,58.333333333333336,-9.59558486301113
Rate Hike,DMXF,ESG,Developed exUS,12.660886875,151.9306425,3.9991459794973006,0,12,0.0,-1.6980976522341829,-18.577755685208896,7.459340924965645,-0.2276471432684924,8.0,66.66666666666666,-10.274927248168808
Rate Hike,DSI,ESG,US,31.089080420833426,373.06896505000117,0.8779096624948399,4,12,33.33333333333333,-1.90977671284015,-20.65698897979096,6.796407770403751,-0.2809979591213811,8.0,66.66666666666666,-10.004481852332159
Rate Hike,EAGG,ESG,Fixed Income,65.87826748333332,790.5392097999998,3.4255193345033073,1,12,8.333333333333332,-1.3077722556727456,-14.612278074057627,2.371116464215511,-0.5515428176597073,9.0,75.0,-4.531933167735636
Rate Hike,EMXF,ESG,Emerging,1.8452848916666664,22.143418699999994,5.793138448576684,0,12,0.0,-1.760454475191574,-19.19539045549641,6.166007909138625,-0.2855096038041743,10.0,83.33333333333334,-10.686402820337737
Rate Hike,ERET,ESG,US,0.0,0.0,0.0,0,1,0.0,,,,,,,
Rate Hike,ESGD,ESG,Developed exUS,36.37594135833319,436.51129629999826,0.47042627159530015,4,12,33.33333333333333,-1.3257835798062334,-14.799089521871057,7.032317912714461,-0.1885272532132273,8.0,66.66666666666666,-10.719051067037933
Rate Hike,ESGE,ESG,Emerging,-80.73562562500017,-968.827507500002,-1.6907195411797489,6,12,50.0,-2.0910133007993115,-22.398400881221537,6.726800112132958,-0.31084813967161057,10.0,83.33333333333334,-11.760775637463539
Rate Hike,ESGU,ESG,US,-39.38749864583429,-472.6499837500115,-0.3105745956269278,5,12,41.66666666666667,-1.7735380381579495,-19.324434799472655,6.834560801381423,-0.25949553887932003,8.0,66.66666666666666,-9.896712159583254
Rate Hike,EUSB,ESG,Fixed Income,21.340777883333356,256.08933460000026,3.407439293296493,3,12,25.0,-1.2783264238199263,-14.306060337768844,2.274685096378959,-0.5619795134961219,9.0,75.0,-4.335861731406054
Rate Hike,HYXF,ESG,Fixed Income,0.019276154166663687,0.23131384999996424,-0.05600603029391147,5,12,41.66666666666667,-1.4189745666768172,-15.759686164169484,3.5026533195062868,-0.40511419122598963,8.0,66.66666666666666,-7.057069899601931
Rate Hike,LCTD,ESG,US,-2.467114418749998,-29.605373024999977,-0.4059812110743119,3,12,25.0,-1.5179273254918635,-16.76879864282287,6.900156095081054,-0.2199844908688305,7.0,58.333333333333336,-10.8033055133257
Rate Hike,LDEM,ESG,Emerging,-0.5472804499999987,-6.567365399999984,-0.904340418821798,3,12,25.0,-2.172610604343024,-23.170931075080958,6.833799722569925,-0.3179213164775029,10.0,83.33333333333334,-11.526050933857867
Rate Hike,PABU,ESG,Developed exUS,32.99599869500003,329.9599869500003,5.161770692248394,1,10,10.0,-1.4652433155496858,-16.2329189897786,7.403650676136589,-0.19790821847827733,6.0,60.0,-10.093734474887883
Rate Hike,SUSA,ESG,US,-46.09091496666674,-553.0909796000009,-1.0625407221237382,8,12,66.66666666666666,-1.8666433809248457,-20.23729974667734,7.0944079562854565,-0.26311475072011464,8.0,66.66666666666666,-10.313980701133108
Rate Hike,SUSB,ESG,Fixed Income,-2.6319764041666587,-31.583716849999906,-0.24338054168818318,6,12,50.0,-0.6353375562583964,-7.363201361915939,1.3122550997491556,-0.4841570487170098,9.0,75.0,-2.3036071292491744
Rate Hike,SUSC,ESG,Fixed Income,7.401487929166655,88.81785514999986,0.8261186782838268,3,12,25.0,-1.637888791048678,-17.977292574526828,3.1611825974002956,-0.5181253346123221,9.0,75.0,-5.674396802170101
Rate Hike,SUSL,ESG,US,-47.43191729583339,-569.1830075500006,-1.2828597548118545,7,12,58.333333333333336,-1.794204287149902,-19.527883035912474,6.579859598793488,-0.27268124193393056,8.0,66.66666666666666,-9.408931905881456
Rate Hike,USXF,ESG,US,13.947695399999981,167.37234479999978,2.626680094487714,4,12,33.33333333333333,-1.8449289120787444,-20.02524780136683,6.994754966423984,-0.26375890519892653,8.0,66.66666666666666,-9.618141793140367
Rate Hike,ACWI,Conventional,Global,386.07219969999966,4632.866396399996,2.268919492393623,2,12,16.666666666666664,-1.621464709963627,-17.81279198240535,6.350871767618549,-0.25531372216190157,7.0,58.333333333333336,-9.550067857911515
Rate Hike,AGG,Conventional,Fixed Income,345.399283100001,4144.791397200012,0.4430193782229251,5,12,41.66666666666667,-1.3203643505668348,-14.742921321897063,2.3665054409160127,-0.5579384385677795,9.0,75.0,-4.503302206922044
Rate Hike,IEFA,Conventional,Developed exUS,268.8499115000038,3226.198938000046,0.26092410161668567,2,12,16.666666666666664,-1.3483251632677247,-15.032360452256233,7.060810595629861,-0.19095897631105438,8.0,66.66666666666666,-11.056875450836634
Rate Hike,IEMG,Conventional,Emerging,325.9743294000003,3911.691952800003,0.4878015128140168,2,12,16.666666666666664,-1.854352766621194,-20.11733953807554,6.424653415532633,-0.2886307862363436,10.0,83.33333333333334,-11.289063912669162
Rate Hike,IVV,Conventional,US,1807.8605761166637,21694.326913399964,0.6363389261698972,2,12,16.666666666666664,-1.577010780095095,-17.366031345126466,6.718916080200484,-0.23471208172137775,7.0,58.333333333333336,-9.681613557428703
Rebound,CRBN,ESG,Global,-10.46820172083331,-125.61842064999973,-1.1836699151180727,5,12,41.66666666666667,1.603975172368009,21.039855447604783,4.427494420161156,0.3622760460327415,5.0,41.66666666666667,-4.363716040140231
Rebound,DMXF,ESG,Developed exUS,7.553134075000008,90.63760890000009,1.6684702537969918,1,12,8.333333333333332,1.4954795322814083,19.49793423412778,5.067151335396953,0.2951322021575767,5.0,41.66666666666667,-4.387334989044156
Rebound,DSI,ESG,US,-32.32841822916659,-387.94101874999905,-0.9107747608312495,9,12,75.0,2.089849750527775,28.171296025953406,4.575529408192271,0.45674490623664166,4.0,33.33333333333333,-5.467466854790248
Rebound,EAGG,ESG,Fixed Income,104.20702869999997,1250.4843443999996,3.7937015376115406,0,12,0.0,0.19818370699975865,2.404299174379232,2.4306259826510637,0.08153607688485305,7.0,58.333333333333336,-2.8228303228129303
Rebound,EMXF,ESG,Emerging,2.044865908333333,24.5383909,3.924517104455174,2,12,16.666666666666664,0.47812803002737675,5.890847330070215,5.201819727746939,0.09191553245819,6.0,50.0,-7.152196546275668
Rebound,ERET,ESG,US,-7.761021455128987e-17,-9.313225746154785e-16,-7.754784592572618e-16,1,12,8.333333333333332,0.6522914060166012,8.114512790875139,5.8867995689592325,0.110805777974181,6.0,50.0,-6.091684627974637
Rebound,ESGD,ESG,Developed exUS,-4.5010264583334925,-54.012317500001906,-0.06758900291375229,5,12,41.66666666666667,1.22872091725874,15.783051643020318,4.702812216848279,0.2612736508714358,5.0,41.66666666666667,-3.9662063286920346
Rebound,ESGE,ESG,Emerging,8.171129491666674,98.0535539000001,0.23887372246129102,4,12,33.33333333333333,0.6597352871566691,8.210500950832733,5.421537960160425,0.12168784798790698,6.0,50.0,-7.415873980905929
Rebound,ESGU,ESG,US,-795.5533890583331,-9546.640668699996,-4.552282627939816,10,12,83.33333333333334,1.8769199167151362,24.999902891164872,4.415230162361664,0.4251012626057958,4.0,33.33333333333333,-5.3840256954454935
Rebound,EUSB,ESG,Fixed Income,-17.855302725000023,-214.26363270000027,-2.272297560979472,4,12,33.33333333333333,0.23646863481931826,2.8748215652426357,2.3241309013274547,0.10174497257631075,7.0,58.333333333333336,-2.688263476444752
Rebound,HYXF,ESG,Fixed Income,-0.3468049166666667,-4.161659,-0.2792882054675932,6,12,50.0,0.492518506484696,6.072978985183886,2.291193015785427,0.21496159559296635,5.0,41.66666666666667,-2.0587465993324394
Rebound,LCTD,ESG,US,-4.657381331250002,-55.88857597500002,-0.7779178083576302,2,12,16.666666666666664,1.1310888880397245,14.450106271079521,4.796735404862302,0.23580389422630543,5.0,41.66666666666667,-3.9689162798520417
Rebound,LDEM,ESG,Emerging,-0.5448818999999985,-6.538582799999982,-0.9171224541354469,5,12,41.66666666666667,0.20822910340136577,2.5275659827857178,5.38529013504155,0.038666273901649166,6.0,50.0,-7.631467184494156
Rebound,PABU,ESG,Developed exUS,31.69327557500002,380.31930690000024,3.3367456659234342,6,12,50.0,2.1992688897565946,29.82952482826924,4.786489002643472,0.4594743429979652,4.0,33.33333333333333,-6.080945400771576
Rebound,SUSA,ESG,US,104.7653705708334,1257.1844468500008,2.6868528877811886,6,12,50.0,1.7789115116290488,23.564473579164137,4.785409737607465,0.3717365093419234,5.0,41.66666666666667,-5.7929791285220915
Rebound,SUSB,ESG,Fixed Income,-9.404129570833316,-112.84955484999979,-1.0263705692076521,10,12,83.33333333333334,0.2572823653530426,3.1314534176604347,1.0561465947337711,0.24360478614987838,6.0,50.0,-1.3948469909621508
Rebound,SUSC,ESG,Fixed Income,29.504177883333295,354.0501345999995,3.5566008850356234,1,12,8.333333333333332,0.38833027340542026,4.760791200563963,2.9612438110575723,0.13113755508930308,5.0,41.66666666666667,-3.470588795069973
Rebound,SUSL,ESG,US,-195.8671023166667,-2350.4052278000004,-6.338940511611664,6,12,50.0,2.1166624153621654,28.57583174544194,4.463590634003286,0.4742062139922949,4.0,33.33333333333333,-5.434205922230517
Rebound,USXF,ESG,US,2.9101573374999963,34.92188804999995,0.45487154052487755,1,12,8.333333333333332,2.3012434501047387,31.392613153875626,4.801808332161813,0.4792451699272012,4.0,33.33333333333333,-5.88626410093479
Rebound,ACWI,Conventional,Global,-202.2903663666668,-2427.4843964000015,-1.084041160282432,5,12,41.66666666666667,1.6050350510145905,21.055007797909674,4.384677270059852,0.36605545908118375,5.0,41.66666666666667,-4.1852011318327715
Rebound,AGG,Conventional,Fixed Income,1402.478491308333,16829.741895699997,1.5651732054481744,1,12,8.333333333333332,0.21363043775646517,2.5939018362866273,2.4315132847347907,0.0878590460918523,7.0,58.333333333333336,-2.820647114070496
Rebound,IEFA,Conventional,Developed exUS,429.1206665999997,5149.447999199997,0.43901369680852703,1,12,8.333333333333332,1.1795707429510673,15.110248333390185,4.670263849481374,0.25257047159809976,5.0,41.66666666666667,-3.8986185566135867
Rebound,IEMG,Conventional,Emerging,524.4221149500002,6293.065379400002,0.7838439254667444,2,12,16.666666666666664,0.7657349622578423,9.585860608286412,5.097267755388365,0.1502245907032012,6.0,50.0,-6.595396051261826
Rebound,IVV,Conventional,US,3175.26030615418,38103.12367385016,0.911030228506432,4,12,33.33333333333333,1.9076301163190745,25.452819155404338,4.251595795352356,0.4486856719550823,4.0,33.33333333333333,-5.21096106554253
Anti-ESG,CRBN,ESG,Global,-8.08727492083332,-194.09459809999967,-0.7989474372762038,10,24,41.66666666666667,1.419183844141051,18.424438890623108,2.7504800910861738,0.5159767739240789,7.0,29.166666666666668,-3.9545676717983036
Anti-ESG,DMXF,ESG,Developed exUS,-1.3357615541666645,-32.05827729999995,0.04434104668245263,7,24,29.166666666666668,0.7445193624550803,9.309309528130338,3.3305740794433785,0.22354085052493652,9.0,37.5,-6.011949879371348
Anti-ESG,DSI,ESG,US,-23.89634292291667,-573.51223015,-0.5280566557257637,16,24,66.66666666666666,1.5150810181130847,19.775167470628663,3.5039838334532734,0.43238813023287564,7.0,29.166666666666668,-6.23358688210428
Anti-ESG,EAGG,ESG,Fixed Income,34.45433945000007,826.9041468000016,0.8984156507464517,3,24,12.5,0.020970488297693733,0.2519363050628387,1.3581407991969738,0.015440584886407156,9.0,37.5,-2.7992285626253333
Anti-ESG,EMXF,ESG,Emerging,0.9993352125000028,23.984045100000067,1.1401963990501085,2,24,8.333333333333332,1.1651851275836878,14.914006648003886,2.8523909122644886,0.4084941943173761,8.0,33.33333333333333,-5.091715817773168
Anti-ESG,ERET,ESG,US,0.0,0.0,5.2770660094803335e-17,3,24,12.5,0.1753433860154502,2.124531603085944,4.00204567324314,0.043813439508639355,11.0,45.83333333333333,-10.087588278353598
Anti-ESG,ESGD,ESG,Developed exUS,48.5065155875001,1164.1563741000023,0.5365436863281399,3,24,12.5,1.01209835382215,12.844582771947376,3.0490269648472257,0.33194142442517305,8.0,33.33333333333333,-5.783413713521124
Anti-ESG,ESGE,ESG,Emerging,-0.7728063291666308,-18.547351899999143,-0.007019883938368977,8,24,33.33333333333333,1.3972686835162977,18.117726692260216,3.0554870016300635,0.45729819265173527,6.0,25.0,-5.296298746840633
Anti-ESG,ESGU,ESG,US,-109.05789659791677,-2617.389518350002,-0.8126119057324674,17,24,70.83333333333334,1.521400393008887,19.86467102579148,3.19330293194045,0.47643472148894733,8.0,33.33333333333333,-6.223346219795911
Anti-ESG,EUSB,ESG,Fixed Income,4.064926541666642,97.55823699999941,0.6812179309973369,4,24,16.666666666666664,0.06720596068119458,0.80945919943749,1.2629590712125696,0.05321309471784387,9.0,37.5,-2.5448765397218187
Anti-ESG,HYXF,ESG,Fixed Income,2.700867647916664,64.82082354999994,1.8446152065382513,4,24,16.666666666666664,0.14252181567157063,1.7237319109384641,1.0005329403492993,0.1424459005036,10.0,41.66666666666667,-1.8402609259013158
Anti-ESG,LCTD,ESG,US,-11.313367653125002,-271.5208236750001,-3.3760532885025647,9,24,37.5,0.9905793488983577,12.55644382848493,3.06650286026412,0.32303225988611617,8.0,33.33333333333333,-5.611114044887444
Anti-ESG,LDEM,ESG,Emerging,-0.8347047645833334,-20.032914350000002,-2.216211713817155,6,24,25.0,1.2063690839410202,15.476637866883603,2.9715195942961095,0.4059771593822465,7.0,29.166666666666668,-4.928134921101057
Anti-ESG,PABU,ESG,Developed exUS,1.944347897916625,46.664349549998995,0.28794662985185615,13,24,54.166666666666664,1.4098505467775593,18.293726195979353,3.407384422184387,0.4137632776620315,8.0,33.33333333333333,-6.698758377865732
Anti-ESG,SUSA,ESG,US,-114.43288938333333,-2746.3893451999998,-2.494723153456857,19,24,79.16666666666666,1.4173734212923403,18.399073599339587,3.1522559335139437,0.44963779946393456,6.0,25.0,-6.090161549991602
Anti-ESG,SUSB,ESG,Fixed Income,7.05150709374999,169.23617024999976,0.7448873150973593,7,24,29.166666666666668,0.12746554580823588,1.5403555696036797,0.6205455798011874,0.2054088369287454,8.0,33.33333333333333,-1.2423248202193538
Anti-ESG,SUSC,ESG,Fixed Income,4.107867660416702,98.58882385000086,0.38943493048909994,6,24,25.0,0.03495190670551179,0.42023010018854556,1.440001211492369,0.024272137013890985,10.0,41.66666666666667,-2.8449250674423388
