Date,AGG,BGRN,BNDW,DSI,EAGG,EEM,EFA,EMSG,ESGD,ESGE,ESGU,ESGV,IVV,JUST,NULC,SPY,SUSA,SUSL,VEA,VSGX,VTI,VWO
2020-10-01,99.43385314941406,47.352294921875,68.47772216796875,58.655818939208984,47.93683624267578,39.377281188964844,52.05061721801758,26.59638786315918,52.112220764160156,31.629230499267578,69.27324676513672,56.80926513671875,302.918701171875,44.3909797668457,23.825111389160156,302.69683837890625,67.56598663330078,52.68869400024414,33.23215866088867,43.41889953613281,154.50852966308594,37.063697814941406
2020-11-01,100.6410903930664,47.513397216796875,69.0649185180664,65.06521606445312,48.492488861083984,42.91779708862305,59.477943420410156,28.332883834838867,59.73944091796875,34.448272705078125,77.3984146118164,63.19023895263672,335.927001953125,49.05287170410156,26.796998977661133,335.6231994628906,74.7320785522461,58.48676300048828,37.98323059082031,48.306941986083984,172.74533081054688,40.23624038696289
2020-12-01,100.61044311523438,47.80276107788086,69.16732788085938,67.13442993164062,48.41078567504883,45.50712966918945,61.86044692993164,29.33678436279297,62.24492263793945,36.63893127441406,80.06957244873047,65.8458251953125,347.0870056152344,50.75784683227539,26.85780906677246,346.5801696777344,76.98053741455078,60.534400939941406,39.76908874511719,50.73813247680664,180.09188842773438,42.393577575683594
2021-01-01,100.1414566040039,47.513824462890625,68.8088607788086,66.64704895019531,48.230857849121094,47.43693161010742,61.97303009033203,31.482776641845703,62.17390823364258,38.18495559692383,79.91891479492188,65.7142105102539,345.01983642578125,50.34861755371094,28.006309509277344,344.5107421875,76.95104217529297,60.3624267578125,39.8327522277832,51.251243591308594,180.2196044921875,43.986446380615234
2021-02-01,98.45977783203125,46.646995544433594,67.53526306152344,69.00039672851562,47.440460205078125,47.81066131591797,63.35990524291992,31.252103805541992,63.61781311035156,38.37856674194336,81.9362564086914,67.24898529052734,354.5386657714844,52.06806945800781,28.94733428955078,354.0899963378906,78.7613296508789,62.10477066040039,40.80158996582031,52.22410202026367,185.87733459472656,44.675865173339844
2021-03-01,97.3300552368164,46.45576858520508,67.24921417236328,71.88090515136719,47.059513092041016,47.463626861572266,64.95223999023438,31.137269973754883,65.2336196899414,38.11455154418945,84.86888885498047,69.44293975830078,369.4438171386719,54.02326965332031,29.93004035949707,368.95703125,82.37248992919922,64.83711242675781,41.73643112182617,52.835357666015625,192.01809692382812,44.30136489868164
2021-04-01,98.05592346191406,46.341041564941406,67.41026306152344,75.74922180175781,47.222633361816406,48.03311538696289,66.86990356445312,31.597158432006836,67.11585235595703,38.69538497924805,89.47553253173828,73.43220520019531,390.31298828125,56.93058776855469,31.203710556030273,389.7510681152344,86.70646667480469,68.29794311523438,43.21189498901367,54.36521911621094,202.36126708984375,45.15105056762695
2021-05-01,98.25578308105469,46.27732467651367,67.5042953491211,76.3629150390625,47.33821487426758,48.825069427490234,69.19850158691406,31.81122398376465,69.70284271240234,39.38181686401367,90.10320281982422,73.3755874633789,392.8940734863281,57.42042541503906,31.372838973999023,392.31024169921875,87.53431701660156,68.88947296142578,44.75731658935547,55.8751335144043,203.2840576171875,45.91806411743164
2021-06-01,99.07453155517578,46.51952362060547,67.94236755371094,78.20401763916016,47.71694564819336,49.074222564697266,67.52910614013672,32.38860321044922,67.92375183105469,39.73382568359375,92.24851989746094,75.47040557861328,400.6001281738281,58.64973068237305,32.134315490722656,399.80072021484375,89.876708984375,70.50724792480469,43.98887252807617,55.348819732666016,207.69290161132812,46.28451919555664
2021-07-01,100.19132232666016,47.3829460144043,68.8071060180664,80.48899841308594,48.2585334777832,46.116363525390625,68.98190307617188,30.162742614746094,69.27759552001953,37.35127639770508,94.54279327392578,77.40296173095703,411.5566711425781,60.010684967041016,32.87815475463867,410.90081787109375,92.62659454345703,72.79319763183594,44.568729400634766,54.99885559082031,211.94786071777344,43.78586196899414
